id,price,moonRank,score,storeURL
2540,23.99,6486,8445,https://alpha.art/t/BNiPuSKGoT5jS5cdiNthyihaPPHiQHRtxjPvNSejHtGt
2541,8.9,8802,9252,https://alpha.art/t/HEyjZWZ7XJo14m47ThKjAMyXiKJPHnNCkRNzfWLiHaug
2546,33.33,7352,10245,https://alpha.art/t/6167vSGm5c9U4bHNFMEk8TTX3fZExPDf7PsroXVNoGSx
2568,15.5,6587,7697,https://alpha.art/t/DVExky3ywojBsn7jEHpAZvZZHiECoicoMQSnu6vWXfE6
2569,12.99,8632,9491,https://alpha.art/t/CgowZnM7NZCwEttcsvwP1v2zjqkLE1UvPCYbJjRpqnNV
2575,100,4644,14204,https://alpha.art/t/26zXdowhjPBoTr8UeUBYerTV8v1bnUMH2zBWNRkw7BQ1
2581,7.5,5686,5996,https://alpha.art/t/727g8NSEKJujgFAAHLmJyDNsExstc9FGqKsHPHMxQPWN
2583,25,3756,5816,https://alpha.art/t/9hWDQDnduwLmGbWUpfqQktPVrpfCssPKSZraJxfdUaEN
2596,11.21,2001,2682,https://alpha.art/t/7aHZC81wvkxkaveXHgBWRhc5Qvf3MrJjVMcWkrzDT7gP
2597,10.5,8774,9384,https://alpha.art/t/2hWUp9skwMWpD8ndXmco2QBRRuu5ADFsDT3kZ6LEskLm
2598,10.5,3153,3763,https://alpha.art/t/31a88Jvag6JrupFCoxkLWE4qZG2ZXfd1avK1H67n75S2
2624,41.54,1868,5582,https://alpha.art/t/FmET3xxEmDNt8DnWnBUVcyP77hBt2bMnWNdyqZk2nwcN
2648,32.299999999,111,2900.9999999,https://alpha.art/t/2mD8dCbJ9a1rWGHsAfhbedewVZ2gpXz5BVEj8xAHcDs2
2686,9.69,3444,3973,https://alpha.art/t/BpGbpAhkVxPGbGidWfb6REcrBEoghs1JkmsmxHJdSDbm
2687,100,5447,15007,https://alpha.art/t/4Y47ViE8DhGEo7jFi42CfvhXamNVirHS5gGAHskUbQaf
2689,21,4681,6341,https://alpha.art/t/41ykCbU7fgiSvYdNG7dVwH7oRqaJFynqZyk7BjYah2tw
2694,14.33,2088,3081,https://alpha.art/t/G3RSBKwThr2hd4bsgSPnoHQLV6UtqvShLKMeKmFQAnvX
2698,100,8813,18373,https://alpha.art/t/AH4P9wVhGiPq5SWTPTAuPQWR95pXtwQ3eD9Y1WHf74u8
2700,29,3450,5910,https://alpha.art/t/6pytsMgoYmnMJNWfyBLzwFtPJJzKZVzQoqVeE6GMUMyU
2705,9,6372,6832,https://alpha.art/t/8EV3XVMKDVWSyw1pWe69EhtRcECkNN4XDY8DXLzR65Xt
2718,21,3799,5459,https://alpha.art/t/2Mt1x8HXFfsVk9mivoeQZ5GmTpjbLTT53bDr5hp9raXi
2719,17,6366,7626,https://alpha.art/t/CuRZTRCjgXCSAjAeMMPd8Yjqw88D2zjtk5QUEpkNG8Ey
2726,33.33,5268,8161,https://alpha.art/t/H1DCrhYc7BLKZxQWjjT6X3xcXDcDj7pzGAvYChxoRCBe
2727,17.69,544,1873,https://alpha.art/t/31pVL97Y3gwTH8NQwULhCXXVnz1sDP1keVqYLQbi9bh4
2740,8.41,3679,4080,https://alpha.art/t/2XBGmSU85kcdzBMoRJbU3ngfsca6Ca5jg8R5kgK9kBJf
2744,69,54,6513.999999999999,https://alpha.art/t/Ax9SMHJiuT2UtRDk93K9PdpSa6w2jKCu6ie61TWdpDvg
2748,12,9460,10220,https://alpha.art/t/4Bx4fSGcbnm8eUacKYfgN2XZsvmTDZZnnL9VaX3729UR
2763,5,7265,7325,https://alpha.art/t/GDQFDNyXSpG7q7zAbr93gxvrCQE11JYZxWcDb7kHqASE
2766,14,8322,9282,https://alpha.art/t/2EpvNugerGbfekfkeA7R7EH3kZ5134ta9qndyzqp4pXq
2769,16,4204,5364,https://alpha.art/t/HzjndSqfwX8vWwLb1c1UZFihbMjTiV72kW4zQnBdCWvV
2778,12.12,426,1198,https://alpha.art/t/4WdKYaU6kbgRGWFKiHDGPKBtw8cmSTctch5MPmefPTd9
2781,7,2031,2291,https://alpha.art/t/259RSdM7i5KpzJ1KNvFARXzaVgLLw3vXNi95KZeyYMH8
2827,22.69,5239,7068,https://alpha.art/t/B2zgCectJtuvzC8L3s4HArzWdPMmMsRhKvUmEAFkq9JK
2865,17,6157,7417,https://alpha.art/t/39jzV5EE2oQJZFLKzdgMNzEAX8rRUXTQapLw5Yiaa7PQ
2866,6.9,6560,6810,https://alpha.art/t/B2qtp52KzVBDCU23krztfMAaapCGp2r5bqbcojo8KZC7
2874,8.98,3321,3779,https://alpha.art/t/Hfm4uVxWSiyHf454ns8kg2i6FvFeDH3PBG9uRQTyAsRB
2883,3333,396,333256,https://alpha.art/t/2fztEBnjrwWQZV2UjjRuKneLje4hQQ1GfM1kF6sUcTWh
2889,5.32,7829,7921,https://alpha.art/t/jDvTz4NKQnzuhYTdkJLWNdzgYPe6USyUTjjTibHZ1Vh
2901,8.3,6255,6645,https://alpha.art/t/J4Gn448od3MzoBuWuKnS8qvh3hTTHfjqNy6gwR3NS9Dm
2920,28,1451,3811,https://alpha.art/t/J6Wrc8gNAovjdPdTNF4Z9CTWN6uGuozCiyJn76EmwXHw
2923,9,4054,4514,https://alpha.art/t/CgXjjVW5UCWHmhsGQGF2fZkXFZgcPSmcN2TRjEHGg7hr
2925,13.3,6061,6951,https://alpha.art/t/9dNZ1yKd6jNytwbpKpvJro2XLNvi2XRdjs6uC2jK8uwP
2929,7.5,2301,2611,https://alpha.art/t/6C5MRVYPCc21Xi9SM69kvfzUZPWPDZqrefwp4P8V8jBS
2934,33.33,4901,7794,https://alpha.art/t/9UFVKfEqGtW7nsFAcmTdXibgDBxeBsYasTxzg2SCdQo8
2935,25,3942,6002,https://alpha.art/t/E5MTaq1HSTUtLD6fjinKxRc1KSvQe5ckUcdoyqRp2D1S
2938,69.99,8739,15298,https://alpha.art/t/71QG1c44qKGJ6GuWDnE5wJCnLj7fXUrYTVwRwrtmqzyp
2939,9.5,2825,3335,https://alpha.art/t/6MJfiKCPMwBgRVoZa1skfseEZb2bLcFepwgXwpG6Lmd7
2941,19.9,1847,3397,https://alpha.art/t/HYQtTEEQcQ3R9GeibXeu58jNDNYc4cS78xZsRZGLHqDp
2946,5.65,1700,1825,https://alpha.art/t/4US2PRdRYyMrqcgUymn6LXNWW6ogLyKNAHKq2KoXGkQS
2966,33.33,4322,7215,https://alpha.art/t/8hMs96STAFn4sfcdgqeTNr8uHtRGZjpRgdHkMrzqASHk
2970,26.9,4736,6986,https://alpha.art/t/FQsF7i44T2WE4av2u7MAoCEKc9LbnqJNPyZZ19u4Ph1X
2972,10,3263,3823,https://alpha.art/t/2pEfdx3z27q9xBq1Ef4DYarDuY12LgYxZNjeTczwC9xK
2979,12.33,7914,8707,https://alpha.art/t/CkvHp54PoZstY8U5oRcULvbToqCc4t6zFAig8u4uxomi
2981,155,449,15509,https://alpha.art/t/7mr3e4H841AqNaBN1qijgqVmdycKYbifLJjmA8EydmpE
3006,13.33,9361,10254,https://alpha.art/t/58rFJE1CpcNdkUJeHpzbHxe9sModd2Hw7S7FqZmWBJHq
3010,16,3583,4743,https://alpha.art/t/7QpScVs94Z63NUdLsffkmuypymiAdEng8qZ27gEf3bvP
3013,14.5,9437,10447,https://alpha.art/t/BRE4RpCZWdLKMEVaczzSQ5TuJHU3umHfRLWWaraDp9Fn
3021,7,7430,7690,https://alpha.art/t/8jgo25TvieSyAr7p4NBQkchZ1NarCzDyDghfKY2XDRpr
3027,26.9,6696,8946,https://alpha.art/t/5BVjmhGoYHzFVpcRSe3YPXDCAco4aQVHMyufsD7cpGdn
3032,45,184,4244,https://alpha.art/t/FsWPc9WyCcmecGBoKNSa1QJF7YEsmpRT2SZduzELGvTT
3036,8.5,4723,5133,https://alpha.art/t/JBFBvqCmQgViqJCw4jVJJwKURwPZkn6xxQwvvzLLjKcX
3040,14,2972,3932,https://alpha.art/t/95N6fYBGisiSP7yG4Ayd1nXKNGfGDd7vSpzQcHfDz9gm
3047,31,864,3524,https://alpha.art/t/Caa6jw8XaxuTGuoV3Fg3p9aomd8mTwk1mTC87gVSFJBy
3060,41,2681,6341,https://alpha.art/t/FkWibTnwpBLRLfP5dFf8wLwqfC7TydPeSoYpWKLjpKYC
3062,5.65,5964,6089,https://alpha.art/t/Fnf1Gf2gskEUTZrTg5NvULsgmPv3PS35g6t6JdVoEQ7h
3065,9.5,3501,4011,https://alpha.art/t/G3STmXSH8eaKS5Cm1t8aHFZyo3aXRRLaeacNp2oGYCBU
3094,9,3585,4045,https://alpha.art/t/DhV9YMRQqk1UdApeUH5nJSHUq44nhjbrMSMWKPqWtKFg
3099,21,144,1804.0000000000002,https://alpha.art/t/7rGkNgkMzL1e8PumriKJJqT9UVHinmmjDujU5Csed1W9
3103,9.1,3179,3649,https://alpha.art/t/2sot4hxvCzL5zStbSnPStrirLkeXQHgM5X5mAx2MSsB7
3105,6,1885,2045,https://alpha.art/t/5nJsVJkYvWbjVr3Vz9miU9HAqg3bAWnqrrL9XJgWmxxN
3108,555,36,55096,https://alpha.art/t/5yeQ6Cf1JzGDhAMJho1K9Pj8LDiS6rTpdCDPTb2KPi1k
3109,9,7872,8332,https://alpha.art/t/5aWmroRExPfXUqvmfANNZAnWyijWZJu69Tio9RSeaUKy
3111,12.12,29,800.9999999999999,https://alpha.art/t/GoZ8S5k3UXPzQQTnUFoVzea17rAQpzpCr5m91rirfK26
3133,31.33,2396,5089,https://alpha.art/t/95oUEkdrHCepZaKeo6YDwTn3Qxy86kbqMEMRFPjyJXZr
3134,10,4990,5550,https://alpha.art/t/7cpTeoVNom9oYGnVFmXeAh29ZY3vG7XbAGwG1A8Ctz9U
3142,11,4103,4763,https://alpha.art/t/98XpCGddLEKoNPxSD9TEf8CrZjin2oLszAGaUHf58nPn
3143,6,2508,2668,https://alpha.art/t/4buztzS9ByE1NNEey4MpvbJvLVhCxbbnG1L3rL55oKod
3148,69,1487,7946.999999999999,https://alpha.art/t/nEJ7vvAWywYySdKDaNqFffZZJxrT6YXonqMQpKGUoi4
3154,60,3621,9181,https://alpha.art/t/6zcA56vBNNudC5scs3oeZgezGHKvmqH1kZsvh9skMEqp
3156,11.33,7320,8013,https://alpha.art/t/6qxQfLacKzqaXA8FVZARzi1Ek5JGvebcqvNKf2bx87kx
3167,16.76,5962,7198,https://alpha.art/t/EQhEGcy4SyqTZkbCqJ8DyVkWszPWJgutbeKrzq3YBRGq
3168,10.33,3927,4520,https://alpha.art/t/yh7C1VzaANATKP2db4R6jVkZFEcNSEipr1P9jyJrGX3
3170,26.12,1370,3542,https://alpha.art/t/2FF8ryUocSndwg9M2uELSZkGkGKMUTRk3vz1WgAB82NU
3171,9,6277,6737,https://alpha.art/t/CE3gPcXJVv6ajcbbBGaLok8SrbHbAvPkSEGiWmiu9qvo
3175,6.9,624,874,https://alpha.art/t/GZGUBg5YfH3PaW7XwG1KXJAAZY1stm2pXAx5DwFs72dV
3177,7.9,3141,3491,https://alpha.art/t/C8dCgGCJm2BY5W9oMGevSQrLUC3e4LyEw26kSN2eEB7j
3184,8.3,199,589,https://alpha.art/t/Ffbgr3cr6sB9Dbs5vNAHCH7EMzdfb52AjEG6qr2bXMQn
3192,25,1801,3861,https://alpha.art/t/Ch2HMf1YXW3LjKvtBLZKEejiwxrU9ywxZavnxTCeFRBj
3193,13,7537,8397,https://alpha.art/t/GGVpJdoD8j5DsRRXvzmnz1SiJdgoR18KfoyKb9NAonDi
3197,33.33,670,3563,https://alpha.art/t/B2vJKUrteBFYGZfE1svYMBfWxhzuxLZHsUUzB7PZu5mU
3207,25,3435,5495,https://alpha.art/t/7KbGyCSb1Ro2PKa8U7kyjcyya2Ri27m5ehvJthCRxgaX
3216,99.69,3439,12968,https://alpha.art/t/7vC5mWajHTc8yCW2KXwkHz4gjrrpXjK6hn37b1R2TjTF
3219,13,8254,9114,https://alpha.art/t/9zmtSUt36EBe2KxrByXzPoxPTg2hoa864VUVWw5GhEEX
3246,16,9336,10496,https://alpha.art/t/DvqGPRTfEqfCdWoo75gDGfJYZXZtFkNc7qfYUYZnPTpL
3268,38,4,3364,https://alpha.art/t/HKNvvJYJWwDxXTQ6XAJ2UhnAzrvkMszH5mG5vzu66EpY
3276,5.32,7519,7611,https://alpha.art/t/2Azb4eeNV9GGcPy8xu2D7say6MQnfbtcG1tFa3swFkRn
3280,14.72,6248,7280,https://alpha.art/t/E7QE3BRLpibyf1sdmXz7PziWYDcDdYJJuLoAC66KvG4G
3282,7,2538,2798,https://alpha.art/t/72s6j5Xx5kgA374o1KR41hTKFs12MyNn39q1kyFb3QuQ
3299,35,1037,4097,https://alpha.art/t/2EfiFXqV3o3sbAQcsjBJZUGD65xVZkJjuSof4S114QUd
3310,7.4,8141,8441,https://alpha.art/t/8MD8MASeZUGkLNmbgkJ8XM2p7Srx1xpqYRWkofKVPS1V
3314,27,7107,9367,https://alpha.art/t/8APujX92cWsVnxoVR99AGUKRmXhQBd68RiKohoGmSp5R
3331,12.65,7559,8384,https://alpha.art/t/8JYLdw1BbNHJmWh8xkBnbADmoT9gThvmR1az7LquTCYy
3338,33.33,7003,9896,https://alpha.art/t/BcfT2A8xRzBh7GCPUYecTc8JnANTRZzgS4PGDEgvCvus
3339,33.33,8296,11189,https://alpha.art/t/HGwM18auiD9fwuLvD9zcLTqhGeaaS3864ogjHomejCyv
3341,12.33,3238,4031,https://alpha.art/t/2EHwDpj6jx3f47FLomig9gPJ3otXZfGbnT2oEjeeagkj
3350,11,778,1438,https://alpha.art/t/CHHHW81P79Bb8zF7UjnbRc42oAwv9twPti8EUxe5oKYT
3352,12,5940,6700,https://alpha.art/t/5fq3C9TbxyFXY3opNgjU1fB5mboyBDWbUN8mUusMGZKZ
3359,13,1731,2591,https://alpha.art/t/MSfR7x2Q2tHRB73hudi6wfyqGpjJzMZnMUf38otwY9A
3361,6,6306,6466,https://alpha.art/t/F7oTdnWdVLLnzeCA21vZqHsFNbA37QtjrrriGg6WD8Ru
3371,5.7,4802,4932,https://alpha.art/t/AdL3nenYPbVSiNwbGQ6pgXiJmVvnjyumntWXAWg293sn
3372,283,4821,32681.000000000004,https://alpha.art/t/J1kTnJ64QMAJxUDDNKavN3ceM7evtKbLGQJ6eYXbqvV2
3375,5.95,6350,6505,https://alpha.art/t/AGWHi6frt5YBCqYdeMVtLWeYyxz9a78fJjZQozocsjaX
3377,5.32,2550,2642,https://alpha.art/t/2NJACimb4mDR5dYw5YgagN9DbwMczKHypicbevtXsRZY
3387,7,9519,9779,https://alpha.art/t/qjWXtPJC5oKnUz79ovxewqExDcBHBLsXFisghbtnzEh
3391,50,1013,5573,https://alpha.art/t/7BDAHiYTwdS3F9eSBzSHMztZ291RPkMvwLHai36LzJNu
3396,12.3,7871,8661,https://alpha.art/t/Fc5KGdrVZn58h3yw9fX2dXAgfCsA9KLMaFKu7PCQq9Ys
3397,4.4,6507,6507,https://alpha.art/t/HBXEFiy14aEA415hsJuPdm45tN2PgfX2JFvtrEPehLxY
3398,8.6,9128,9548,https://alpha.art/t/4fiarEVVPGaFXXH87MHi5o6C2LogaeZNR4oc3sewzPEn
3408,8,6069,6429,https://alpha.art/t/5kHHNntxGgYhZckrAaqeKbWJCfNT6uGMH5ifpensjCHu
3413,8,5169,5529,https://alpha.art/t/5i5J9YcSZGhsFJmAqYjEUxzAw5yTpfvbCn7KL4BePN1o
3414,10.51,4567,5178,https://alpha.art/t/SJQjqeAhj5UzSfbRB5C4hyMjhyteLmNsdQqxwbAWofd
3429,22,1536,3296,https://alpha.art/t/BDbFpPAsoZP7Nrud4VyUJXA8GFS71zHUXaAhQ4zE8eqW
3431,106,724,10884,https://alpha.art/t/Q6721NvvN7prhmdvo3SqA2cgrsxbTrfP4UPVLNnNyiF
3436,10.33,2062,2655,https://alpha.art/t/9Z5Gn2GjYHHBNHuCsVBzmz45yVFoewAaVpPUZi14GAHz
3458,33,932,3792,https://alpha.art/t/FjsL5NVJkdNpoS2JP37diag6PzBYGHwGXD8uFz14GwES
3459,5.65,8566,8691,https://alpha.art/t/AxtqJNsrbYcZ5R9LSLKA2UtATjifZuZTBC9HgwhwNBnY
3460,33.33,284,3177,https://alpha.art/t/7WytKsNqbAyYhUk1qxMXwaDbNNWNcrTAAPHCkLiUz5UX
3461,33.33,1365,4258,https://alpha.art/t/CtK9GiUN385YSkjmKD1xLWsGqRh18idxSbULmjZ1n4Us
3475,16,5497,6657,https://alpha.art/t/5S2Q6qDmmkFVAab2t4f8py5KGfEDy24PMGhVJH7xvfFT
3479,12.24,6105,6889,https://alpha.art/t/8daHKa4yw98hykc5qrEkr1xXdMSHqjjiT7zp25sGZN1n
3485,8.75,463,898,https://alpha.art/t/4MBXdosS4Mj49Sj8pujn13BNA7h6hD6cQKbjFTAKg1TU
3487,7,3562,3822,https://alpha.art/t/FzAveNo1EGcPz5DMyNNzx7YL79w5ZBeSJG79WXV5ktYc
3488,33,5882,8742,https://alpha.art/t/3WYYD1c62RKCHGmy5kuSbkXr6mcErK7Lp9vzkADhNXg9
3489,11.9,6943,7693,https://alpha.art/t/43ZH8WfDbb7qSLhKYy1YFoLRRWhfEoV8usnbW8uU1L6k
3513,7,6622,6882,https://alpha.art/t/HBgg6foAQkDoDAMai3WxSBC3HnBNRR6fCFJ4i8H2NmV7
3519,69,104,6563.999999999999,https://alpha.art/t/FexSujzZfR1SqguZqwozsZD8UGRqWhgWJz882FQFA4Gg
3522,19,3329,4789,https://alpha.art/t/3C4vNRuYbZzcapwzif7SaWyxdf8GVCMs3eQDSU7ug3tM
3523,5.7,5563,5693,https://alpha.art/t/5g4v2Rch9mQ9GffurMfYCSohy8kvvLLM2WCVj8wWACw4
3533,6,9422,9582,https://alpha.art/t/H7eKjQoZzr7JksWRQMTb7fjMxcyiQKMJ1rX5NWVUXj2h
3538,12.5,7526,8336,https://alpha.art/t/G4JMCJJ8DeWgHijE8WmKqih5Z3vzJDPPPNJUMr4XkedL
3547,15.99,4948,6107,https://alpha.art/t/AyAXxXhtJYvBj1UwnPS4HTX519oubdazwbu6XmD9pz51
3556,14.6,3420,4440,https://alpha.art/t/CwZVPYmNC7J34eoSvQSHThod1Q8U7SEsQASXf3fSuuuh
3561,6.31,8623,8814,https://alpha.art/t/7x3JvfMzJZxGQUrQwcSp7TMLw8Ld8ho7UaTR7ocV9ayC
3562,7.49,5166,5475,https://alpha.art/t/3GzMHEFndw89ieh35nbG1c7GAvs5fhcauieVX167yatV
3571,13.33,3418,4311,https://alpha.art/t/3CynXGTiWyKmHKrYbafqfEyuTQvdFPUHC5cN8rUQ9moD
3573,22,8401,10161,https://alpha.art/t/CjkwWoM3Z5fzqUhKvottytkWapnqbY5PqegQ6vpnqWoV
3579,5.98,3356,3514,https://alpha.art/t/6ZPYRodAzPw7xHLGjXDExR57bDuLCP7ZeG3ZqQtDjonJ
3580,9,1921,2381,https://alpha.art/t/ANWZRz5GQVudZCCexPpVK1RHeUfQDfN5mYRepbSibv3A
3592,100,5320,14880,https://alpha.art/t/Ebjatnfijpzu2fjShG7NtAocHFMtcWgxxEw2knSyMyji
3595,6,831,991,https://alpha.art/t/EQtsDZGpSs5PjTP3eXDNV4mAumzSDBgoYL2m2yT88di7
3606,10,3587,4147,https://alpha.art/t/4ktuHDnSW8RqooHxcPQUVhcfVrxbHKK1s9wCBNYqKUdG
3615,6,1109,1269,https://alpha.art/t/67tSM4jKQRttEzPRGwHS4MtKjGh5Vd4R6Q47gYyqmZDM
3616,16,3528,4688,https://alpha.art/t/51hUaNwSRZExqjGchGQ5NFr7y3xAdbm1w88EmcHjFryV
3622,19.69,185,1714,https://alpha.art/t/BAW7BgffTqNmGFUphBt6dCK3F34vXXx3eCDzANmQbmYD
3627,195,1242,20302,https://alpha.art/t/GmRWK7p1q9oQrPiEn785g4BQdx8T7v6vV9k2i2dounwg
3630,14.36,7064,8060,https://alpha.art/t/C66ijYtNMh1pwGn1wSc4P4RSBn3M3FSpVByWCwhjgM9m
3635,11.98,7931,8689,https://alpha.art/t/DWNwMgVNtw31jr4vTZx3nQscfAYjVZkFwe5erHFy4oix
3640,35,4978,8038,https://alpha.art/t/GGeQHguRWgJ7oVdEbF3uGNpEPP3bPvY5sj4rBAyHLd4Z
3642,225,435,22495,https://alpha.art/t/84DxA4xMaTER7cd9XTMV3fX5AAcUKavt8TCuHnF5mfyx
3654,7.99,3057,3416,https://alpha.art/t/4mibXF3e6GdybQvYrhCmrJoFWDtZHg8BFVGzzyoWBkXt
3655,59,2537,7997,https://alpha.art/t/Bp7vvHwnY3yQfpmLNvBeJsnivpte2yn2RDUTcADgcVh8
3668,33.33,2312,5205,https://alpha.art/t/HiknFNBazzX6yXsjRVyyn2udFLUJKx1DcZ4gkJVsYW32
3676,11.9,3673,4423,https://alpha.art/t/J4icrmTfzjqY9tfsrJWAfXHXpLnp2MEjUUEswjaj45qh
3677,14.5,5777,6787,https://alpha.art/t/6jcwx8TEh4yiqDqT9RVFEm8kxRY2d1K7RjDQhuC6mVFs
3680,8,4894,5254,https://alpha.art/t/3Krg51YF5T9rJB694HKH2SoMWXYYUNbL4X99KvvGN1sV
3694,333,68,32928,https://alpha.art/t/Bo8YDCH5bmaKZMJcLi8vsCPbGCXRgePJpVycBmMG7rYB
3703,33.33,2700,5593,https://alpha.art/t/14QTmkf7rPxAp7uZkxMmAceMSyYxEg4qKB2axCafFNTJ
3712,7.2,2844,3124,https://alpha.art/t/8zF12fFqdRmzFWhRwbkmDgYWpoRdyNwSfo4Gb5kR2AUR
3719,18.75,1696,3131,https://alpha.art/t/8tq8CY3br2nMDzbS9KNLfHPLo6V9rvHmKecowYPpKR8E
3727,9.6,5536,6056,https://alpha.art/t/HPcWz4mx3gvJSPgmg5orF678ZrLkfJ3HLEs6vWKhaR1b
3734,21,7890,9550,https://alpha.art/t/23nJftDfCCefFJASL8vYmDchZz7UWks8MWJqURuDLxVC
3737,11,1671,2331,https://alpha.art/t/2x8Fge8ngUDugTUdc2BcYrWTLMzykHWB7szHJ9sDmuEs
3742,16.989999999,3470,4728.999999899999,https://alpha.art/t/GVTRRU4KHVzYxmMdU43kVc4EBwuHN9p51Ws17AdeU1bL
3751,100000,733,10000293,https://alpha.art/t/5TWUfTE8hxxq6QzghmoY6SyPf7zcw9HuZBQgJ7W4A5cN
3771,17.4,4398,5698,https://alpha.art/t/5Bvp5tBhroWWrS6eN9Tzy1zrK8CmQkR8poeaUzxwuEu6
3778,12,755,1515,https://alpha.art/t/2Cej2AfL4ddyapm3vJUFYrXQjp4AjUmgo41NUjkbsqjQ
3779,9,5261,5721,https://alpha.art/t/C7L6s7HKpQ1ogdK5Chauz68pHE1rLJCXbd6F5Svvwdsv
3783,15,2793,3853,https://alpha.art/t/2D233si4dfqMwKRgdrwUhvFwAZc3fyfAuyY4wRepLCQ6
3786,8.3,4572,4962,https://alpha.art/t/6f6fYELaaZrGx2Mqhn7GLNcGitTC2XiHzsxAET4n1poD
3787,10.4,885,1485,https://alpha.art/t/51iBK2pARYxmiWPRHRMoh9gvBnbKs6zo9WVcnjBYK3hb
3790,5.45,8155,8260,https://alpha.art/t/6agtFaRQHHfgLVNi4zgM4Cd1xCPdiu4da471ae43FCoo
3792,13.49,8452,9361,https://alpha.art/t/9evCdjKtmxvV4KDEemuNqtJXeyovEdXM3AGq9BbYRH8K
3794,16,2024,3184,https://alpha.art/t/DAXqZYnVq4ZtFxRwyktRJT6N1Tf9AmZyonZCsxPngjvC
3797,33.299999999,4421,7310.9999999,https://alpha.art/t/48NVNaucgzxdKLpWft2A7UGWRRSSwQbdYEHeR2XTupjy
3798,9.46,2607,3113,https://alpha.art/t/8Zovpw4VHPngztWJYL6BEbUDN4hNgCjTvfhNaba623uP
3804,175,1332,18392,https://alpha.art/t/4qT6zYNwor7H8XTcZajqHGPjkAdfKcck2aFpqLzNfWQW
3806,13.75,7593,8528,https://alpha.art/t/GGgRhdUk4VVE9V34cHth5UYzQjrhVDVvNYSiCgoEyGNQ
3808,50,1342,5902,https://alpha.art/t/4bUi2FttWXEJYd4D8icsw7yorR9cKbm1D9mo1nMBjJZU
3809,160,395,15955,https://alpha.art/t/5ysK6zNN2fj7j9W1cttjp4rXaJbbDuxQkdGP7pGLZqXx
3816,33.33,942,3835,https://alpha.art/t/Bs7BVF8GaPTNQx6AUJVUc9mjKKDM4Fe1srTJDKgBXkG3
3818,12.9,5073,5923,https://alpha.art/t/B4XpS2deFJzN1qgk74uSyBBiFD3tZX16bM8LgxnPyjJe
3832,13,224,1084,https://alpha.art/t/BHnVSZR31FxZpmS55g3wGwMt3oo8vRS7JurQNLd3fZ6j
3833,10,947,1507,https://alpha.art/t/APTtw5a4qgUfgTZr2k3CMxiBMGifcLk7DWYfvyZTqT1x
3835,11,1703,2363,https://alpha.art/t/61fX976htkzPPzh1tNfvunMm49mNrbfPB24jDoUU3FN8
3837,9,6921,7381,https://alpha.art/t/HKm8M259TB4ey1ajBBehMz6HVG1uMn6NUtSSKuo49aRh
3840,130,2886,15446,https://alpha.art/t/3cTwHcV9yJvT79ewb8H6q48T9FLfx2xWt3NzLDDVd3R3
3844,6,1820,1980,https://alpha.art/t/BsQBPpxKh81xeQEwCcrPWZ5BTSXfEX7XHDexvKtkP9an
3848,9,2781,3241,https://alpha.art/t/9TMtDuEPs1XGJwQ3yf37e4skPwKiJ1NZ3k4yQYZFg7gh
3854,20.99,584,2242.9999999999995,https://alpha.art/t/FHT9kMBsNFRB1TrB7Xpmq1aiwSXHR34qPjsZnowRsZcW
3860,10.5,7770,8380,https://alpha.art/t/28zjtoav1CafEq6sXKrny6PPomCkJ6Wbsfe3mdgYrz2c
3868,9,4219,4679,https://alpha.art/t/CaBgepMHksTyapVvgXm76bKs7DHcSEnQitMLNiKd5bvN
3870,10,5575,6135,https://alpha.art/t/ByXKYZifQwr5hZu59tJYmjZL3BVzymuNbHGWH5KrsSMr
3885,100,2425,11985,https://alpha.art/t/Ai9sXV92LM3588HP4T1LptkteSbdLUgownCgNG4bWw7w
3886,17,1300,2560,https://alpha.art/t/GiuCyYK8KUz7cxGP6daJYWjnCvRdqw9H53WPhqmsY5Ba
3887,17.5,1288,2598,https://alpha.art/t/DTdWc5yMqttUb2NRCXaGW7RMkpMe52sGH7iebhXxHTRF
3888,18.79,1459,2898,https://alpha.art/t/AJUad2NCd9fGRDC2bu6dNKsWegvDyvhxU8MdQBKVefZs
3889,8.5,1186,1596,https://alpha.art/t/32SHqDMEPesBfx9SvaefrciBG73R8FpC9wPVoJQhqiFT
3890,14.9,1320,2370,https://alpha.art/t/C6do2ySBy4mdptX6giD7pPVoW5dua87S4HNtEM6FoXhZ
3894,14,6171,7131,https://alpha.art/t/6N3XZxn7UszsjW8Bm8Gzx1UFNEiD2Jpbc6XmrvfhWta4
3896,17,6450,7710,https://alpha.art/t/HS9YgczZ3vqwatScJmuaob4aVM6gJUZPa4MpA7BRSe8N
3897,11,340,1000,https://alpha.art/t/6z8EXStsEGB9g6dC8HAGL9nfYDGUQjtq4khcToLdRTLz
3903,7.4,3863,4163,https://alpha.art/t/9MR1ZRuVHDijmDokspfwdctQMGuKB69TvUdGC9aDKZ6v
3910,42.69,6412,10241,https://alpha.art/t/7CQhCVpQ8Nb4drXVcB5VXj5BgXKfqUZrkuFZQs3q78s2
3911,10.69,598,1227,https://alpha.art/t/8wnqpiJ7AmWrhdB5Nd9TB4HKR9HxSAhyGBL233uBiVKN
3919,1000,6186,105746,https://alpha.art/t/7fVYPb3Un7ofxN7ygMFeRCz9Q6wu7QAzUWeHyXXi8cVA
3947,5.99,5503,5662,https://alpha.art/t/DE2kGJ1TwX6DuihKqepo9Tw5db2n9eSS6SVH2xnXmiZB
