id,price,moonRank,💎 score (%),storeURL
1671,5,3649,33.54,https://magiceden.io/item-details/DEm2hedKZH5kT5ThZg1KESM3VtDQoqMm3pE8CMkejB8u
1678,5.55,2512,36.25,https://solanart.io/nft/DrJuADCoTnShVzVCXW7p4Z7NrtLGwfTxzVhGWy7y8bFB
1689,3.5,2029,60.24,https://magiceden.io/item-details/DPD3T6MH9STVBex7C2gvzNBSfH9cpoNDqcVZD5ztj6JE
1690,21,319,0,https://magiceden.io/item-details/3ghpexhykDMANzFsbVScV4TJ1LEHFjGNXLwfq3sU1MD8
1701,4,3692,43.23,https://magiceden.io/item-details/6fDVRECFRcGFEEtx7nUEK29ELVwNyr7pcEcbVdvLSvPp
1868,3.4,4704,41.92,https://solanart.io/nft/CbHpGpsziQbzSCvFeMLDWNn5VANyhwudfGE3kAoLtuGU
1869,3.65,4673,39.64,https://magiceden.io/item-details/E2TYkbToki7SbQ8xATc8Aye94DHpgQuHVfttxfbhL4HG
1873,7.77,651,27.5,https://magiceden.io/item-details/7xNfhCVnWHAWLXZxsMdGF7SD5tr9eJHtb9V3fCjCb56X
2008,4.444,2269,49.07,https://solanart.io/nft/3tJF4mNaTHLk7Hq2hB4Gqc11eUKDYDbUwYArDL2PHnbh
2078,3.5,3947,46.39,https://solanart.io/nft/8eb9F72t9WvcK8gBheBbUS22w7de5SbkuABL1p6Wv3tx
2083,5,4059,30.58,https://solanart.io/nft/4jVbBT3mJANTVGDh8jc5YoZparGtQWiYTto4nixjrkJP
2093,30,2280,0,https://magiceden.io/item-details/7FE4z4oLikAg5WkDSTNTCmMFB4p46gUB3TBUhh5LqhuN
2098,20.98,2104,0,https://magiceden.io/item-details/2B1SccvNnH1tyf2Uxt3UeaeHgg141Rs7hh6Zx9Q8RvHT
2175,4.6,2858,43.25,https://magiceden.io/item-details/AKE5FAg9b2BFFfhySprLaqDoNtWSgVMWTCJMER1p7h8Q
2182,9.5,1172,6.43,https://magiceden.io/item-details/oz15VNZYLb1h4xhULwzjaYFFRGsofqDaamj9z2KnMN4
2197,95,2232,0,https://solanart.io/nft/8d7QkNLgG3NQzFj1NKCV3UipYCtLgFjEDeaWDgEVPGmN
2272,8,685,24.95,https://magiceden.io/item-details/A7bW4HBhBEaTMrz9SmbK697em3jzaKRfB4KNnDmnpsf3
2273,3.2,4287,46.93,https://magiceden.io/item-details/4jcS1eVefT2NS9D9uvAJL6iNQSQ3wn9X2pMdxBkTjcgV
2276,5,4036,30.74,https://solanart.io/nft/6xcURKtiEZugTBtEDgKLFbaBnasDBiBqmDh9e7kt3s3Z
2299,9,3685,0,https://solanart.io/nft/3mE2NHWQqmPGggukjk9jNfcdx62dJB49UpoNRoYvo9wQ
2300,1000,4533,0,https://solanart.io/nft/GoXjtVUHiF7GzfHUeahTzTmfHnUMYMASKx8ZFrZc2f5t
2311,14,198,0,https://magiceden.io/item-details/4CSdzXzVxHFv4Y8wG61ByFio6sGoCD7siN9NJy9zyTWR
2351,4.9,367,58.25,https://magiceden.io/item-details/H8JELrGqBobGTSjNjiBnd2MhwBa4rKC4ffsEPikG7tSB
2365,8.2,822,21.96,https://solanart.io/nft/DzZ3qJXQBEfXSFyWBL71raYWLCKSjbsdQQd5op33iePn
2372,15,4837,0,https://magiceden.io/item-details/F1ZqTA81P6vrtgsY1NTEtkLwQoRuRxSg6tUwZHrhYtjr
2413,5,4911,24.42,https://solanart.io/nft/4x7zTGg1aFAzC9DuQ2DW7pd6eUKLLuXFk1PmbwjHy12p
2430,3.65,1081,65.59,https://magiceden.io/item-details/2pFqAb4oxfCQZdzL1xrp4yfjBDguJAcfqaWYsMAruKCD
2433,6,2206,33.96,https://magiceden.io/item-details/GHcY73BojFbrLU9aTE9iR4CL6LoB4zyJUT4BpB1SNpY1
2446,6.9,2582,22.25,https://magiceden.io/item-details/Dvk57GW6BX8ZV2ssb2y3cwnAmAreWNSon1YcFGx2HT7P
2485,5.5,4518,22.26,https://magiceden.io/item-details/9kBZ3Rhj2NDkEzQ2wJKWUS326aFeB89GX6E56N77hdsW
2517,8,5537,0,https://solanart.io/nft/DEtSFCFm2meGvbaijVKkRSE8zjwZB5WBDt1wtBh1kFXa
2582,125,3867,0,https://solanart.io/nft/HfSuDnRarCcB2PtFuZanpa6xhboY3SkswYKtpcp4hND
2604,5,3683,33.29,https://magiceden.io/item-details/GPkKSu3zuyCPGyEyASUnHgHMifMzfFzV1eH4cWK2aEXw
2605,20,1628,0,https://magiceden.io/item-details/GzguqAnrpNdQ2Y3orDpVoC5enyioBT8w4XeGNBtgXmt2
2622,6,1134,41.71,https://solanart.io/nft/E2KyhHuXaQzFPHQ7XGmKCb3TVuUiJTyfKvJ7nAu3TYyQ
2709,7.8,2736,12.13,https://magiceden.io/item-details/ESqDBQjwArBidHpk6P4Gfn4WdLqFwSs5EporUrwcz5JM
2727,5,3405,35.3,https://magiceden.io/item-details/5S5WVNxZukGnrKoxrGbpuLxvfM2ohYaEsx8iUswzcU7P
2748,27.48,2438,0,https://magiceden.io/item-details/4KpnA6BTTqQqE143cFMFkvFS3vTYDw83iyaP3GzetJWn
2751,27.51,1122,0,https://magiceden.io/item-details/8hPGam4aWFYwXQBcRmiQQKqhaa3StnjF9mT8CVaYAHyS
2753,22,854,0,https://magiceden.io/item-details/8LUA6yrJ8sDVgcJACGLzpCBviixPAQ5ChMiK2vKu7EAD
2756,30,1401,0,https://magiceden.io/item-details/HNL19Q5F7XVzTinH97dJgUAJe8VZEe7JQpSSi95KZZUt
2847,6,3713,23.08,https://magiceden.io/item-details/7YnjgKxYqYBozCUMUzLa7qXdrxDAjJL5tS5bA8hogP6m
2852,4,3937,41.46,https://magiceden.io/item-details/3EspKiwbYaj6JeTzZqM79zSa73oUPoLzRRfXcZMbPf2a
2875,5,2177,44.17,https://magiceden.io/item-details/jTo9v23e7seQJPYuoSSf95a1N5PfCFi9ikG6FUC9hrs
2919,100,3284,0,https://solanart.io/nft/77cfn8BCNJJyhAYhUug4uhDrLv91ib3BRjU5MfaYTGLA
2962,4.4,2190,50.08,https://magiceden.io/item-details/5WFANRX7A8u6XvKySEmYuTDCp8jxdWwry4ttoAZwFAK3
