id,price,moonRank,💎 score (%),storeURL
4,0.08,1897,83.91,https://magiceden.io/item-details/3sqeCnZTRdFkHCYLufiHogbpuNd22W7QNEq3ew7JqSJu
15,1,3047,65.01,https://magiceden.io/item-details/AaFcdVBmyDj1AKZwkybHGGpjDKQL5Kyy43a8jrvkNAcC
27,0.5,3816,63.52,https://magiceden.io/item-details/zo9avxDgTn8zxFSe5RWZi23HVQYXSHsVHUnGWFJj6Un
66,2.39,2154,58.64,https://magiceden.io/item-details/EMJrL9gYWB1NDWBeTB6ikzqwNXYrvrhiC4Mbkg5YjPtR
82,0.07,1719,85.51,https://magiceden.io/item-details/E7eqh7hk2bSEZp4nrXaatLKXtbZYghYsLdY8YQ2ZqpXk
172,0.2,4131,63.87,https://magiceden.io/item-details/7dBLG1FMmPjbJBrn7q41XU39MibbuxKYDipnMHB5idoa
202,0.8,112,91.76,https://magiceden.io/item-details/CL9ooFHG7mHzCsWvn6oTtE9NANiPvPKkS8dtowW6CBYZ
212,9.8,1578,0,https://magiceden.io/item-details/C3BBa5ErX9wWVRHJnLDNX7Z7HzUKLHm6BN7XYf6pugbK
216,0.4,1620,83.04,https://magiceden.io/item-details/GPkdBCv9wLKKS5EhKSxsCRwpZHeswmfAYSpPrdU4NtpR
223,0.6,773,88.18,https://magiceden.io/item-details/EjnrCmVPJ6w7TuhYB6gL3Ym38PSD68Y96v5f6F5tsUCn
267,1.5,1506,73,https://magiceden.io/item-details/8gRhTLUfKJRp9MDhHp9v2HL6MJ7Ekbi8QddF2KQ9AsZz
271,0.5,1044,86.9,https://magiceden.io/item-details/9648Z7JKvxXTEjVucQjTGerExg13WjUgHanS3FbxoDHp
300,30,2086,0,https://magiceden.io/item-details/651erkCg1xhyk9WhxbdbQjukmEQRp53r3nPyGrvQmUB
304,0.4,2925,72.04,https://magiceden.io/item-details/77rs8PkQBQ1znuNECAYJv2FZSMaWwzT97o9dbkZyvrnK
307,1.9,175,80.22,https://magiceden.io/item-details/GvQsX6S1CEMQ3z1ez5uWSdGqzowerSadUckk8VsHFjpa
309,0.3,4100,63.13,https://magiceden.io/item-details/7iKx6CurQvPUXRz3XWV2swvLRg3BvET8eNUTySuAnDrK
317,0.07,981,91.73,https://magiceden.io/item-details/8oJNHAuzmKzUy9wAvuZ3bGZk9sJRv4XzY9G66hoqtbnZ
385,2,1615,67.08,https://magiceden.io/item-details/6xiJzdSTuUiTBisK4mAfjjFgeqXCQLZ1x2SGeFDD7sRt
393,25,552,0,https://magiceden.io/item-details/AeZfZUQwWPvdpkGQr31Mkc8LVyeVkVcjHGdDTSkyq6xu
396,0.18,3140,72.42,https://magiceden.io/item-details/A9XAVPmGpzYsJwoGkq1283bPCxTSEorgXXEZ8WbQH1NC
397,1,1989,73.93,https://magiceden.io/item-details/GUR1g9eWCz7ePeT88fnFSnNYYhst23PVJnmWWwjPrPhd
409,0.09,4635,60.72,https://magiceden.io/item-details/GaNJTNLmRWKthGYqHneBFXdMB5bUA9Ed1jwrYqdFX5zA
410,0.09,4714,60.05,https://magiceden.io/item-details/AbQNQARWgwA96V6EmBpbR8f1TqVDtMGPvf2irRUnqjMx
417,1,650,85.22,https://magiceden.io/item-details/6XNg2KeqNrnKFdFENViQrrnM1onowFvhe7qqFScmXD8Z
431,0.09,315,97.14,https://magiceden.io/item-details/agEQ6qhtGePPdzmu9a58reRwn9mMJP8eD3uVm4DDcce
451,1.25,23,88.01,https://magiceden.io/item-details/8wP8YfRaw7MPmHKKua995FaaHZsGTBqcd8BhekXZZ6Fa
480,0.3,271,95.42,https://magiceden.io/item-details/6YVR8ZURwJuGGpEVYAG2EVsiVopbjLkudRCFuY7JbenM
486,0.15,630,93.89,https://magiceden.io/item-details/DygfnXYPwobNGzdFoBtNDBYwzJfCPNWt7KrJqvhMGESj
513,0.2,NaN,0,https://magiceden.io/item-details/4mduCSVm7pf73qpPzU4KNeQwSdrvrnwqjrroVska5WdL
548,3,3618,40.19,https://magiceden.io/item-details/66rdysEZwWXvBcvbND4fE5LRZ2fJ3SSmPpT9VDnCvh1F
552,5,2569,29.04,https://magiceden.io/item-details/2bUW8KKUKjDnPDy2qHrniVCeXkr6jzGRVcpVmM8dSHwH
575,0.4,1826,81.3,https://magiceden.io/item-details/FuDxAejnm1qbjPa6iDgH9VHLTVrzhoEcpgJcbL6dCeX5
579,0.34,2297,77.93,https://magiceden.io/item-details/ru7zzeLt8eKVfrUPAGECpDc54tmaHur26yqyeqgLbp8
592,0.2,3878,66,https://magiceden.io/item-details/CVMPfNobSxDX4LW8ZoDgJCkZS8jBJ4ySTfHE1nizUi4n
594,0.44,1782,81.27,https://magiceden.io/item-details/FXgBymWV47f562mPAqW6oFoUXB5DPevemZjrNqDesZ6W
631,0.2,2591,76.85,https://magiceden.io/item-details/C74QsBAiHsK4EujV3Rx212RPgPsbKazCnPicE4MoK9Bn
644,0.2,4269,62.71,https://magiceden.io/item-details/GrqQdPm9b3Q2Bk15KwLUbDcZ87oYW4iR4Ym53iAi5uBt
656,2,529,76.24,https://magiceden.io/item-details/D4oW8Fdiu85cWn2Qpd6CsWiWatKPZoVYTcxEPvKhS6rC
670,15,16,0,https://magiceden.io/item-details/BFHauXJdeRqmXmK7u8g2XMTTQjmGhx9XSpftrqywTPDz
687,0.55,3889,62.41,https://magiceden.io/item-details/3Avo5HDWewKoSCe1UTMB7wHaJvrPsjMPNYySbApap3Er
734,0.6,21,94.52,https://magiceden.io/item-details/2b3pvVLFAmfmV812Rez1iLuLwq6v4XXXhceX9JUBV5w9
786,0.24,556,93.61,https://magiceden.io/item-details/5LGd4Zdkn1rZ4wyukmWKzaDq8hRvFjEz8YsmVB5qH47B
787,4,2034,43.55,https://magiceden.io/item-details/ETiDaQX2oKWFchASi4s4vspVVVxTxszSTBJ7CHRH6nBE
788,0.24,3879,65.59,https://magiceden.io/item-details/HoEnBk3M3rTRADeDgfcWYyHTjrH4KSN93hbWLGbeAXPt
796,0.65,1244,83.71,https://magiceden.io/item-details/6KnCpiXz34beJNdtSDsPyobby1vFaeKB9dgT9gHJLf3Q
811,0.24,2604,76.34,https://magiceden.io/item-details/MLZBJE5DcqwSUyZGxvdUVN49b4nxJpNcoRbg1Upk1Pg
819,0.09,2257,80.77,https://magiceden.io/item-details/AsChtuRhDJehwL5RF1ZnpzxHV8W4JZPMYhxTBXUZYQwY
881,0.25,1684,84,https://magiceden.io/item-details/Cch4BzFyBSSC1A9fDzYb9rT1LsgJ5d2uEa2MP6mJNUdh
895,0.07,2192,81.52,https://magiceden.io/item-details/EyWmekY7F7VAufJQXtx44frxKKKNGcuxoeo1p4Hz6RX
937,0.5,907,88.05,https://magiceden.io/item-details/HgPoLjK6XRh5EGLuAaNki1QFd9f3WDCQhVY7RnChV5i1
944,3.33,116,66.42,https://magiceden.io/item-details/6J2PhKzBum2HspiXJAKpdh8LJa5hMYUJrXdZUGjMfEyw
959,0.4,3515,67.06,https://magiceden.io/item-details/48iZhC7LACyAFBjSb9eTLpLK8cdxAMv1TVeAFVnQNffm
967,0.4,509,92.41,https://magiceden.io/item-details/HTB56BeQjC5Yxaxm5aacadXAMMmPmXbavvD2v3WUyjSM
1006,0.4,3870,64.07,https://magiceden.io/item-details/HgdMyaSnHhtHc6H1yDVjv7AoBL5NHgsbJutp9f1Z8GD6
1017,0.3,2222,78.96,https://magiceden.io/item-details/6Njh2DkXsTHLueCsDbCGkZwSr3d9fbv3k7Sa74oS41JE
1023,0.66,489,89.98,https://magiceden.io/item-details/5JoADp7MXxEpsZTmSzrtksk73gZCU64ZXvu92AGSNJ6V
1088,0.2,1004,90.23,https://magiceden.io/item-details/FzJLNFX4U2SSZ2LVJp7kEpREp3nkL7pqw95p1B7SagN
1105,0.77,2327,73.38,https://magiceden.io/item-details/9n1oP57PyEq9tDniKe1hEc76QLni9rGSyynmAAxscNmj
1111,2,3440,51.69,https://magiceden.io/item-details/EmL1htXVdCQQ7D84mUc3HBJcqDQCHV5ArKZqpTwLxqwn
1119,1.69,1866,68.07,https://magiceden.io/item-details/Cq1X5jcqDMGTkiPvkNbJ52s3wHinVEi4hASfFLbcQKT9
1132,1.5,2382,65.62,https://magiceden.io/item-details/jKFHCGZxwZnVsyqZWZuf3vc5fNn7hs6UyeyuqDnVvDh
1138,0.5,2499,74.63,https://magiceden.io/item-details/7ZsJnNUGtQvsehPbfN3d9a998oqXpRpowuU2KsWYPLC5
1157,3.5,391,62.4,https://magiceden.io/item-details/387Zi4iYvXG7PC5LSrc7Kq4m5VczqdwkzJzr5ynhDdm4
1185,1.99,1818,65.47,https://magiceden.io/item-details/AfCUMzTrvUZAWbfCjkVL6cYGRkhpGeVNAAP13E2sx62T
1189,0.14,477,95.28,https://magiceden.io/item-details/UK58B9ChhZcfGJLoPKNS7wkktVsdAKoqrm5DKBGCCdy
1192,10,4268,0,https://magiceden.io/item-details/FohgL1dCeFuREY821PaFjeySrP8kxSgQyi6PAi1rYjHc
1221,1,1956,74.21,https://magiceden.io/item-details/57jUMyVoem4Kq13hgitppe7sGFH1CW2jADBS15mfm7BU
1238,0.5,2963,70.72,https://magiceden.io/item-details/4ivkWqnZW5JLKzndCetQNSDMhLLHeECKEJo8YsYgjQ81
1245,1.9,2,81.68,https://magiceden.io/item-details/2iJhSSfE9GFMXZeGzJBiAPiFyddwqEqRmtBQBFCV9WQc
1274,0.13,1976,82.74,https://magiceden.io/item-details/GfbrqCtxifAkoaxqZMNsgYSLJu5NYKc8E7Q34N6BNyvX
1276,1.44,1255,75.72,https://magiceden.io/item-details/EQ9JoZuPUE9iWwZvqQrA12Q3sAF52aZpsoBqjec9ndV1
1283,0.2,4677,59.26,https://magiceden.io/item-details/9Ke5QnV38cvhwBSPYjux3Jje4bcCg87giv5b2LoScA5e
1289,0.238,1766,83.43,https://magiceden.io/item-details/31BKG6jp8P5FskrdTneCvLocZNb7JrPNyioc62vCB1BU
1317,0.2,3739,67.17,https://magiceden.io/item-details/ExCyjHfNgXBj7ssKf6Ccx5L55uKyS5UWDYSgeyBL5aaL
1326,0.15,4511,61.16,https://magiceden.io/item-details/8Z6e5Ug6N6VH4tDQgGTVWzACThAhJ3QpxiiH1gGejMaR
1340,0.07,3741,68.46,https://magiceden.io/item-details/4zno712BhR32V13sHZDexJs1Fi7iYogeJGUXNm742LN5
1370,0.25,3596,67.88,https://magiceden.io/item-details/4sL3yyeZSsgBHcJYC6cSBUnersU6Z3e6cDoRdryg2mfs
1379,0.4,4038,62.65,https://magiceden.io/item-details/AMhHUVkWMzm4ffYnSA8fbYgzFG39KHwcB3qJnoHJGojs
1387,0.5,2547,74.22,https://magiceden.io/item-details/2jAnkVCAPQxdXM58Sn7KNVyL8WiL9EfR5JuuJNh6HMec
1408,3,NaN,0,https://magiceden.io/item-details/G2ZFYPNtctJyutVk26ooWotPuPK5TgLA2QCnQVNpFkuh
1430,0.25,3273,70.6,https://magiceden.io/item-details/4VFBJjNcsoAnig2XLuhPDzJaPL4qVbK3AxHRHYVXW96V
1439,0.5,1457,83.42,https://magiceden.io/item-details/63Jrpk6erFfZR5jxHymLLs9CXKno65RSVefwFYFySwSB
1485,2,2401,60.46,https://magiceden.io/item-details/HX5aMLWA6YRtU85TMtq5qkqsWiCdFAU2m3YaKrWGTXFF
1490,0.4,582,91.79,https://magiceden.io/item-details/Bg2psmyY1dkfS69tNgDzL28vmf2WonLZQky5BtDA3g2z
1492,3,1369,59.16,https://magiceden.io/item-details/HC642N5Hyte6x4a9vkzePmu9kB9SGK5yoLMPCQLmUNxi
1505,0.5,3417,66.89,https://magiceden.io/item-details/9WgbqtkSh3RDpjfmyqgN7KVSXAUBFQjKbSG2UUaY2QzH
1514,1,3543,60.83,https://magiceden.io/item-details/GVaLm18BZvV6VkFBHwzSpcodUQQbhWFNy5JRT44XEUm5
